GameID,GameType,HomeTeamID,AwayTeamID,HomeTeamName,AwayTeamName,Winner,Date,HomeScore,AwayScore,HomeShots,AwayShots,HomeGiveaways,AwayGiveaways,HomeTakeaways,AwayTakeaways,HomeFO,AwayFO,HomePIM,AwayPIM,HomePPG,AwayPPG,HomePPA,AwayPPA,HomeHits,AwayHits,HomeFaceoff,AwayFaceoff,P1HomeScore,P1AwayScore,P1HomeShots,P1AwayShots,P2HomeScore,P2AwayScore,P2HomeShots,P2AwayShots,P3HomeScore,P3AwayScore,P3HomeShots,P3AwayShots,GoalieWin,GoalieLoss,FirstStar,SecondStar,ThirdStar
2018020027,R,53,24,Arizona Coyotes,Anaheim Ducks,24,2018-10-06,0,1,41,20,1,3,4,3,4,8,0.0,0.0,4.0,2.0,26,25,54.4,45.6,0,0,11,5,0,1,8,11,0,0,22,4,NA,NA,NA,NA,John Gibson,Antti Raanta,John Gibson,Antti Raanta,Max Comtois,
2018020026,R,21,4,Colorado Avalanche,Philadelphia Flyers,21,2018-10-06,5,2,35,37,6,3,9,2,10,12,1.0,0.0,4.0,3.0,14,17,49.2,50.8,2,1,14,12,1,1,14,13,2,0,7,12,NA,NA,NA,NA,Semyon Varlamov,Brian Elliott,Colin Wilson,J.T. Compher,Erik Johnson,
2018020028,R,20,23,Calgary Flames,Vancouver Canucks,20,2018-10-06,7,4,37,20,15,9,11,10,12,12,3.0,2.0,6.0,6.0,18,16,54.5,45.5,2,2,9,5,1,2,17,7,4,0,11,8,NA,NA,NA,NA,Mike Smith,Jacob Markstrom,Johnny Gaudreau,Elias Pettersson,Elias Lindholm,
2018020032,R,6,9,Boston Bruins,Ottawa Senators,6,2018-10-08,6,3,30,31,6,8,8,9,8,6,1.0,0.0,2.0,3.0,18,17,42.9,57.1,2,0,15,9,1,2,6,12,3,1,9,10,NA,NA,NA,NA,Tuukka Rask,Mike Condon,Patrice Bergeron,David Pastrnak,Ryan Dzingel,
2018020033,R,2,28,New York Islanders,San Jose Sharks,2,2018-10-08,4,0,30,35,11,7,12,7,8,8,1.0,0.0,4.0,4.0,21,9,38.6,61.4,0,0,13,11,1,0,12,8,3,0,5,16,NA,NA,NA,NA,Robin Lehner,Martin Jones,Robin Lehner,Anders Lee,Matt Martin,
2018020034,R,7,54,Buffalo Sabres,Vegas Golden Knights,7,2018-10-08,4,2,17,37,9,8,2,3,4,4,1.0,0.0,2.0,2.0,17,29,35.4,64.6,1,0,10,11,3,1,5,14,0,1,2,12,NA,NA,NA,NA,Carter Hutton,Marc-Andre Fleury,Jack Eichel,Carter Hutton,Jonathan Marchessault,
2018020035,R,24,17,Anaheim Ducks,Detroit Red Wings,24,2018-10-08,2,2,27,21,14,15,7,7,4,6,0.0,0.0,3.0,2.0,28,15,46.3,53.7,0,1,6,8,1,1,8,8,1,0,10,5,0,0,NA,NA,John Gibson,Jimmy Howard,Hampus Lindholm,Jakob Silfverberg,Jimmy Howard,3,
2018020036,R,4,28,Philadelphia Flyers,San Jose Sharks,28,2018-10-09,2,8,33,48,14,7,4,5,10,12,2.0,2.0,6.0,5.0,21,15,58.7,41.3,0,4,11,23,1,1,10,8,1,3,12,17,NA,NA,NA,NA,Aaron Dell,Brian Elliott,Joe Pavelski,Kevin Labanc,Evander Kane,
2018020037,R,12,23,Carolina Hurricanes,Vancouver Canucks,12,2018-10-09,5,3,33,25,12,8,12,7,10,6,0.0,2.0,2.0,4.0,33,23,45.7,54.3,3,1,10,9,1,2,13,11,1,0,10,5,NA,NA,NA,NA,Curtis McElhinney,Jacob Markstrom,Sebastian Aho,Jaccob Slavin,Warren Foegele,
2018020038,R,29,21,Columbus Blue Jackets,Colorado Avalanche,29,2018-10-09,5,2,35,27,5,6,8,3,8,12,1.0,1.0,6.0,4.0,10,7,53.0,47.0,2,0,17,9,0,2,8,9,3,0,10,9,NA,NA,NA,NA,Sergei Bobrovsky,Philipp Grubauer,Nick Foligno,Markus Nutivaara,Alexander Wennberg,
2018020039,R,18,20,Nashville Predators,Calgary Flames,20,2018-10-09,0,3,43,27,7,4,9,5,8,8,0.0,2.0,4.0,4.0,13,5,55.6,44.4,0,1,7,8,0,1,21,9,0,1,15,10,NA,NA,NA,NA,Mike Smith,Pekka Rinne,Mike Smith,Johnny Gaudreau,Sean Monahan,
2018020040,R,52,26,Winnipeg Jets,Los Angeles Kings,52,2018-10-09,2,1,39,17,11,11,3,5,4,6,1.0,0.0,3.0,2.0,18,22,63.8,36.2,1,1,14,4,1,0,19,5,0,0,6,8,NA,NA,NA,NA,Connor Hellebuyck,Jack Campbell,Jack Campbell,Mark Scheifele,Brandon Tanev,
2018020041,R,25,10,Dallas Stars,Toronto Maple Leafs,10,2018-10-09,4,7,34,30,17,10,5,11,6,2,1.0,2.0,1.0,3.0,23,12,52.5,47.5,1,2,10,12,2,3,15,8,1,2,9,10,NA,NA,NA,NA,Frederik Andersen,Ben Bishop,Mitchell Marner,Tyler Seguin,John Tavares,
2018020045,R,6,22,Boston Bruins,Edmonton Oilers,6,2018-10-11,4,1,32,26,10,11,21,12,11,15,2.0,0.0,4.0,2.0,21,27,62.3,37.7,3,1,15,11,0,0,7,6,1,0,10,9,NA,NA,NA,NA,Jaroslav Halak,Cam Talbot,David Pastrnak,Matt Grzelcyk,Jaroslav Halak,
2018020046,R,7,21,Buffalo Sabres,Colorado Avalanche,21,2018-10-11,1,6,31,30,7,6,1,2,8,14,0.0,2.0,7.0,4.0,15,20,57.1,42.9,0,3,11,11,1,1,12,8,0,2,8,11,NA,NA,NA,NA,Semyon Varlamov,Carter Hutton,Nathan MacKinnon,Colin Wilson,Carl Soderberg,
2018020047,R,13,29,Florida Panthers,Columbus Blue Jackets,29,2018-10-11,4,5,41,32,18,14,12,7,6,4,0.0,2.0,2.0,3.0,18,7,59.1,40.9,1,2,11,17,3,1,22,5,0,2,8,10,NA,NA,NA,NA,Joonas Korpisalo,James Reimer,Cam Atkinson,Evgenii Dadonov,Artemi Panarin,
2018020048,R,1,15,New Jersey Devils,Washington Capitals,1,2018-10-11,6,0,36,21,9,9,20,10,10,10,1.0,0.0,4.0,4.0,19,30,61.7,38.3,2,0,13,6,1,0,12,5,3,0,11,10,NA,NA,NA,NA,Keith Kinkaid,Pheonix Copley,Kyle Palmieri,Keith Kinkaid,Marcus Johansson,
2018020049,R,3,28,New York Rangers,San Jose Sharks,3,2018-10-11,3,2,27,43,15,12,8,6,8,6,0.0,0.0,2.0,3.0,25,14,47.1,52.9,1,1,6,17,0,1,9,16,1,0,11,10,0,0,NA,NA,Henrik Lundqvist,Aaron Dell,Henrik Lundqvist,Brett Howden,Marcus Sorensen,1,
2018020050,R,5,54,Pittsburgh Penguins,Vegas Golden Knights,5,2018-10-11,4,2,22,37,12,5,11,6,4,2,0.0,0.0,1.0,2.0,33,26,53.3,46.7,1,1,9,16,3,0,9,10,0,1,4,11,NA,NA,NA,NA,Casey DeSmith,Malcolm Subban,Phil Kessel,Evgeni Malkin,Casey DeSmith,
2018020051,R,8,26,Montréal Canadiens,Los Angeles Kings,26,2018-10-11,0,3,40,29,16,21,7,2,16,8,0.0,0.0,4.0,3.0,36,24,38.3,61.7,0,2,14,9,0,0,12,7,0,1,14,13,NA,NA,NA,NA,Jack Campbell,Carey Price,Jack Campbell,Jeff Carter,Noah Juulsen,
